,date_tag_0,value_tag_0,date_tag_1,value_tag_1,date_tag_2,value_tag_2,date_tag_3,value_tag_3,date_tag_4,value_tag_4
145,2022-04-11T18:38:41.167,49.0,2022-04-12T15:40:50.485,43.0,2022-04-11T11:36:06.689,84.0,2022-04-12T06:49:16.403,82,2022-04-12T05:31:49.847,43.2
146,2022-04-11T18:38:58.171,50.0,2022-04-12T15:45:07.511,44.0,2022-04-11T11:37:02.694,85.0,2022-04-12T06:59:16.411,82,2022-04-12T05:43:44.983,43.1
147,2022-04-11T18:44:16.396,49.0,2022-04-12T16:14:15.971,44.0,2022-04-11T11:37:24.69,84.0,2022-04-12T07:01:59.447,81,2022-04-12T05:44:44.95,43.1
148,2022-04-11T19:09:16.416,49.0,2022-04-12T16:19:14.244,43.0,2022-04-11T11:39:29.755,84.0,2022-04-12T07:02:20.445,82,2022-04-12T06:11:08.1,43.3
149,2022-04-11T19:10:14.121,50.0,2022-04-12T16:20:55.207,44.0,2022-04-11T11:39:50.768,85.0,2022-04-12T07:03:36.433,81,2022-04-12T06:25:04.174,43.2
150,2022-04-11T19:11:06.116,49.0,2022-04-12T16:29:15.984,44.0,2022-04-11T11:41:50.779,84.0,2022-04-12T07:04:02.438,82,2022-04-12T06:40:21.384,43.6
151,2022-04-11T19:11:36.115,50.0,2022-04-12T16:54:16.004,44.0,2022-04-11T11:43:59.776,85.0,2022-04-12T07:04:46.43,81,2022-04-12T06:47:36.344,43.6
152,2022-04-11T19:12:15.099,50.0,2022-04-12T17:24:15.929,44.0,2022-04-11T11:44:59.774,84.0,2022-04-12T07:08:27.389,82,2022-04-12T06:55:40.382,43.2
153,2022-04-11T19:17:06.196,49.0,2022-04-12T17:49:15.95,44.0,2022-04-11T11:45:29.757,85.0,2022-04-12T07:34:16.44,82,2022-04-12T07:07:57.405,43.1
154,2022-04-11T19:18:19.073,48.0,2022-04-12T18:14:15.978,44.0,2022-04-11T11:47:51.78,84.0,2022-04-12T07:49:16.253,82,2022-04-12T07:20:24.366,43.3
155,2022-04-11T19:29:16.333,48.0,2022-04-12T18:44:15.902,44.0,2022-04-11T11:50:30.775,85.0,2022-04-12T07:51:21.271,81,2022-04-12T07:32:48.44,43.4
156,2022-04-11T19:30:09.201,47.0,2022-04-12T19:09:15.923,44.0,2022-04-11T11:59:16.46,84.0,2022-04-12T07:53:08.237,81,2022-04-12T07:44:56.378,43.4
157,2022-04-11T19:30:41.181,48.0,2022-04-12T19:19:15.931,44.0,2022-04-11T12:02:26.765,85.0,2022-04-12T07:56:52.237,82,2022-04-12T07:47:59.298,43.3
158,2022-04-11T19:59:16.358,48.0,2022-04-12T19:22:15.753,43.0,2022-04-11T12:02:59.743,84.0,2022-04-12T08:00:28.251,82,2022-04-12T07:58:12.25,43.1
159,2022-04-11T20:09:16.366,48.0,2022-04-12T19:22:38.763,44.0,2022-04-11T12:03:37.776,85.0,2022-04-12T08:03:24.172,81,2022-04-12T08:13:54.086,43.3
160,2022-04-11T20:12:32.38,49.0,2022-04-12T19:49:15.956,44.0,2022-04-11T12:04:01.769,85.0,2022-04-12T08:06:36.131,82,2022-04-12T08:15:36.11,43.3
161,2022-04-11T20:13:01.381,48.0,2022-04-12T20:19:15.881,44.0,2022-04-11T12:05:51.796,84.0,2022-04-12T08:06:59.141,81,2022-04-12T08:19:36.101,43.4
162,2022-04-11T20:17:21.355,49.0,2022-04-12T20:44:15.901,44.0,2022-04-11T12:06:07.801,85.0,2022-04-12T08:07:24.148,82,2022-04-12T08:38:45.005,43.5
163,2022-04-11T20:17:47.329,48.0,2022-04-12T21:09:15.922,44.0,2022-04-11T12:06:55.803,84.0,2022-04-12T08:34:16.186,82,2022-04-12T08:59:49.771,43.7
164,2022-04-11T20:39:16.391,48.0,2022-04-12T21:39:15.847,44.0,2022-04-11T12:07:20.81,84.0,2022-04-12T09:04:16.11,82,2022-04-12T09:17:39.59,43.6
165,2022-04-11T20:40:49.367,47.0,2022-04-12T22:04:15.867,44.0,2022-04-11T12:14:16.472,84.0,2022-04-12T09:29:16.131,82,2022-04-12T09:23:31.589,43.6
166,2022-04-11T20:49:11.354,49.0,2022-04-12T22:29:15.888,44.0,2022-04-11T12:39:16.493,84.0,2022-04-12T09:54:16.152,82,2022-04-12T09:39:19.634,43.4
167,2022-04-11T21:04:16.311,49.0,2022-04-12T22:54:15.91,44.0,2022-04-11T12:43:23.925,85.0,2022-04-12T10:24:16.076,82,2022-04-12T09:54:51.611,43.4
168,2022-04-11T21:06:48.334,50.0,2022-04-12T23:24:15.835,44.0,2022-04-11T12:43:38.932,84.0,2022-04-12T10:49:16.097,82,2022-04-12T10:09:29.371,43.4
169,2022-04-11T21:14:16.32,49.0,2022-04-12T23:49:15.856,44.0,2022-04-11T13:09:16.518,84.0,2022-04-12T11:19:16.022,82,2022-04-12T10:19:15.417,43.4
170,2022-04-11T21:44:16.244,49.0,2022-04-13T00:14:15.876,44.0,2022-04-11T13:39:16.442,84.0,2022-04-12T11:29:16.03,82,2022-04-12T10:23:49.354,43.7
171,2022-04-11T22:09:16.272,49.0,2022-04-13T00:44:15.801,44.0,2022-04-11T13:44:16.447,84.0,2022-04-12T11:32:54.29,81,2022-04-12T10:38:02.301,43.7
172,2022-04-11T22:13:15.187,50.0,2022-04-13T01:09:15.822,44.0,2022-04-11T13:44:41.937,85.0,2022-04-12T11:38:31.329,82,2022-04-12T10:44:48.291,43.8
173,2022-04-11T22:16:05.227,49.0,2022-04-13T01:34:15.842,44.0,2022-04-11T13:51:29.925,85.0,2022-04-12T11:39:33.323,81,2022-04-12T10:50:46.312,43.5
174,2022-04-11T22:24:16.285,49.0,2022-04-13T02:04:15.767,44.0,2022-04-11T13:58:05.931,84.0,2022-04-12T11:42:27.279,82,2022-04-12T11:03:29.309,43.5
175,2022-04-11T22:34:16.293,48.0,2022-04-13T02:29:15.788,44.0,2022-04-11T14:24:16.48,84.0,2022-04-12T11:46:01.327,81,2022-04-12T11:05:48.321,43.4
176,2022-04-11T22:59:16.313,48.0,2022-04-13T02:54:15.808,44.0,2022-04-11T14:49:16.5,84.0,2022-04-12T11:46:57.3,82,2022-04-12T11:17:45.23,43.6
177,2022-04-11T23:14:16.326,48.0,2022-04-13T03:19:15.829,44.0,2022-04-11T15:19:16.425,84.0,2022-04-12T12:09:16.063,82,2022-04-12T11:23:39.272,43.6
178,2022-04-11T23:15:54.403,47.0,2022-04-13T03:34:15.741,44.0,2022-04-11T15:34:16.437,84.0,2022-04-12T12:10:57.307,81,2022-04-12T11:35:09.293,43.2
179,2022-04-11T23:16:17.413,48.0,2022-04-13T03:36:23.927,43.0,2022-04-11T15:37:24.293,85.0,2022-04-12T12:11:17.307,81,2022-04-12T12:00:00.312,43.4
180,2022-04-11T23:16:41.453,48.0,2022-04-13T03:37:13.956,44.0,2022-04-11T15:38:14.307,84.0,2022-04-12T12:12:56.289,82,2022-04-12T12:09:20.338,43.2
181,2022-04-11T23:17:06.475,47.0,2022-04-13T03:37:37.965,43.0,2022-04-11T15:41:27.295,84.0,2022-04-12T12:13:23.308,81,2022-04-12T12:17:30.288,43.2
182,2022-04-11T23:19:49.418,48.0,2022-04-13T03:38:01.989,44.0,2022-04-11T15:41:46.295,85.0,2022-04-12T12:13:39.282,82,2022-04-12T12:32:43.217,43.5
183,2022-04-11T23:20:42.395,47.0,2022-04-13T03:38:21.972,44.0,2022-04-11T15:42:42.284,84.0,2022-04-12T12:16:44.283,81,2022-04-12T12:43:31.242,43.3
184,2022-04-11T23:21:11.427,48.0,2022-04-13T04:04:15.762,44.0,2022-04-11T16:09:16.466,84.0,2022-04-12T12:18:40.301,81,2022-04-12T13:12:41.112,43.3
185,2022-04-11T23:21:40.412,47.0,2022-04-13T04:29:15.783,44.0,2022-04-11T16:39:16.391,84.0,2022-04-12T12:19:03.295,82,2022-04-12T13:19:24.139,43.2
186,2022-04-11T23:22:08.414,48.0,2022-04-13T04:59:15.708,44.0,2022-04-11T17:04:16.413,84.0,2022-04-12T12:24:16.076,82,2022-04-12T13:26:44.075,43.1
187,2022-04-11T23:23:12.436,47.0,2022-04-13T05:24:15.728,44.0,2022-04-11T17:29:16.434,84.0,2022-04-12T12:25:03.25,81,2022-04-12T13:38:09.993,43.3
188,2022-04-11T23:29:16.338,48.0,2022-04-13T05:54:15.453,44.0,2022-04-11T17:59:16.359,84.0,2022-04-12T12:25:48.24,82,2022-04-12T13:44:39.947,43.3
189,2022-04-11T23:32:36.533,47.0,2022-04-13T06:19:15.674,44.0,2022-04-11T18:19:16.375,84.0,2022-04-12T12:39:16.088,82,2022-04-12T13:50:56.921,43.2
190,2022-04-11T23:39:16.346,48.0,2022-04-13T06:44:15.794,44.0,2022-04-11T18:22:20.003,85.0,2022-04-12T12:41:34.179,81,2022-04-12T13:55:10.001,43.1
191,2022-04-12T00:09:16.271,48.0,2022-04-13T07:09:15.815,44.0,2022-04-11T18:29:16.383,85.0,2022-04-12T12:43:39.245,82,2022-04-12T13:59:49.99,43.1
192,2022-04-12T00:14:16.275,48.0,2022-04-13T07:39:15.54,44.0,2022-04-11T18:32:43.131,84.0,2022-04-12T12:49:15.996,82,2022-04-12T14:22:05.861,42.9
193,2022-04-12T00:16:15.444,47.0,2022-04-13T08:04:15.46,44.0,2022-04-11T18:33:00.119,85.0,2022-04-12T12:51:18.082,81,2022-04-12T14:28:39.777,43.1
194,2022-04-12T00:16:39.468,48.0,2022-04-13T08:29:15.781,44.0,2022-04-11T18:33:18.121,85.0,2022-04-12T12:51:49.079,82,2022-04-12T14:34:57.703,43.1
195,2022-04-12T00:17:36.455,48.0,2022-04-13T08:54:15.803,44.0,2022-04-11T18:38:58.171,84.0,2022-04-12T13:04:16.015,82,2022-04-12T14:51:12.596,43.1
196,2022-04-12T00:17:55.456,47.0,2022-04-13T09:19:15.824,44.0,2022-04-11T19:04:16.412,84.0,2022-04-12T13:04:36.076,81,2022-04-12T14:56:59.556,43.2
197,2022-04-12T00:24:16.284,48.0,2022-04-13T09:24:15.828,44.0,2022-04-11T19:09:16.416,84.0,2022-04-12T13:05:21.082,82,2022-04-12T15:05:15.559,43.0
198,2022-04-12T00:49:16.304,48.0,2022-04-13T09:26:21.377,43.0,2022-04-11T19:10:02.125,85.0,2022-04-12T13:12:46.12,81,2022-04-12T15:16:13.599,43.2
199,2022-04-12T00:54:16.308,48.0,2022-04-13T09:28:51.434,44.0,2022-04-11T19:19:16.325,85.0,2022-04-12T13:13:02.11,82,2022-04-12T15:22:51.618,43.1
200,2022-04-12T00:58:27.625,47.0,2022-04-13T09:54:15.753,44.0,2022-04-11T19:23:29.139,84.0,2022-04-12T13:14:36.116,82,2022-04-12T15:33:44.495,43.0
201,2022-04-12T00:58:55.642,48.0,2022-04-13T10:09:15.765,44.0,2022-04-11T19:23:46.158,85.0,2022-04-12T13:17:31.117,81,2022-04-12T15:34:36.537,43.0
202,2022-04-12T00:59:11.648,47.0,2022-04-13T10:11:27.102,43.0,2022-04-11T19:25:24.158,84.0,2022-04-12T13:18:54.14,82,2022-04-12T15:41:11.467,43.0
203,2022-04-12T00:59:29.635,48.0,2022-04-13T10:13:42.089,44.0,2022-04-11T19:26:22.159,85.0,2022-04-12T13:24:16.031,81,2022-04-12T15:48:50.367,43.2
204,2022-04-12T01:29:16.337,48.0,2022-04-13T10:19:15.773,44.0,2022-04-11T19:26:50.176,84.0,2022-04-12T13:29:16.035,81,2022-04-12T16:03:51.315,43.2
205,2022-04-12T01:59:16.262,48.0,2022-04-13T10:21:27.126,43.0,2022-04-11T19:54:16.354,84.0,2022-04-12T13:31:16.015,81,2022-04-12T16:21:48.201,43.1
206,2022-04-12T02:24:16.283,48.0,2022-04-13T10:34:15.786,43.0,2022-04-11T20:19:16.374,84.0,2022-04-12T13:31:43.986,82,2022-04-12T16:35:44.159,43.4
207,2022-04-12T02:54:16.209,48.0,2022-04-13T10:34:46.097,44.0,2022-04-11T20:21:15.356,84.0,2022-04-12T13:35:17.971,81,2022-04-12T16:52:07.991,43.2
208,2022-04-12T03:14:16.226,48.0,2022-04-13T10:37:27.042,43.0,2022-04-11T20:21:56.352,85.0,2022-04-12T13:35:59.998,82,2022-04-12T16:53:36.037,43.2
209,2022-04-12T03:17:41.569,47.0,2022-04-13T10:40:57.854,44.0,2022-04-11T20:25:03.303,84.0,2022-04-12T13:37:31.976,81,2022-04-12T17:02:49.947,43.3
210,2022-04-12T03:19:51.533,48.0,2022-04-13T10:45:35.894,43.0,2022-04-11T20:34:16.387,84.0,2022-04-12T13:38:20.008,82,2022-04-12T17:32:37.688,43.3
211,2022-04-12T03:20:33.512,48.0,2022-04-13T10:46:15.877,44.0,2022-04-11T20:36:42.372,85.0,2022-04-12T13:43:50.963,81,2022-04-12T17:39:39.716,43.3
212,2022-04-12T03:49:16.154,48.0,2022-04-13T11:14:15.519,44.0,2022-04-11T20:37:11.356,84.0,2022-04-12T13:44:41.928,82,2022-04-12T17:46:41.743,43.3
213,2022-04-12T04:14:16.175,48.0,2022-04-13T11:44:15.243,44.0,2022-04-11T20:54:16.303,84.0,2022-04-12T13:49:13.961,81,2022-04-12T17:53:49.831,43.3
214,2022-04-12T04:39:16.196,48.0,2022-04-13T11:59:15.456,44.0,2022-04-11T20:57:35.313,85.0,2022-04-12T13:54:16.056,81,2022-04-12T18:08:27.879,43.4
215,2022-04-12T05:04:16.216,48.0,2022-04-13T11:59:59.51,43.0,2022-04-11T21:00:45.337,84.0,2022-04-12T13:56:10.03,82,2022-04-12T18:18:57.839,43.4
216,2022-04-12T05:09:16.22,48.0,2022-04-13T12:03:15.462,44.0,2022-04-11T21:01:03.339,85.0,2022-04-12T13:57:32.023,81,2022-04-12T18:30:53.833,43.6
217,2022-04-12T05:11:36.122,47.0,2022-04-13T12:29:15.681,44.0,2022-04-11T21:02:41.323,84.0,2022-04-12T13:59:02.02,82,2022-04-12T18:41:57.795,43.1
218,2022-04-12T05:12:15.122,48.0,2022-04-13T12:39:15.789,44.0,2022-04-11T21:29:16.232,84.0,2022-04-12T13:59:21.005,81,2022-04-12T18:45:32.748,43.1
219,2022-04-12T05:19:16.029,48.0,2022-04-13T12:43:08.713,43.0,2022-04-11T21:49:16.248,84.0,2022-04-12T14:29:15.985,81,2022-04-12T18:59:48.706,43.3
220,2022-04-12T05:19:41.956,47.0,2022-04-13T12:44:45.683,44.0,2022-04-11T21:53:54.045,85.0,2022-04-12T14:44:15.997,81,2022-04-12T19:11:31.721,43.3
221,2022-04-12T05:29:15.937,48.0,2022-04-13T12:48:11.728,43.0,2022-04-11T21:54:09.053,84.0,2022-04-12T14:45:45.728,81,2022-04-12T19:20:36.755,43.1
222,2022-04-12T05:54:15.858,48.0,2022-04-13T12:54:15.801,43.0,2022-04-11T21:55:06.071,85.0,2022-04-12T14:47:17.737,82,2022-04-12T19:33:23.871,43.2
223,2022-04-12T06:19:16.278,48.0,2022-04-13T12:54:54.661,44.0,2022-04-11T21:57:47.11,85.0,2022-04-12T14:47:50.716,81,2022-04-12T19:44:47.729,43.4
224,2022-04-12T06:44:16.399,48.0,2022-04-13T13:24:15.826,44.0,2022-04-11T22:01:29.098,84.0,2022-04-12T14:48:09.717,82,2022-04-12T20:04:13.753,43.3
225,2022-04-12T07:09:16.42,48.0,2022-04-13T13:44:15.742,44.0,2022-04-11T22:02:14.135,85.0,2022-04-12T14:54:16.005,81,2022-04-12T20:09:26.652,43.5
226,2022-04-12T07:39:16.344,48.0,2022-04-13T13:48:27.115,43.0,2022-04-11T22:04:34.13,85.0,2022-04-12T14:56:51.553,82,2022-04-12T20:11:02.67,43.5
227,2022-04-12T08:09:16.265,48.0,2022-04-13T13:53:02.051,44.0,2022-04-11T22:05:18.153,84.0,2022-04-12T15:04:16.014,81,2022-04-12T20:14:07.64,43.4
228,2022-04-12T08:39:16.19,48.0,2022-04-13T14:19:15.673,44.0,2022-04-11T22:07:33.14,85.0,2022-04-12T15:14:16.022,81,2022-04-12T20:20:55.565,43.3
229,2022-04-12T08:59:16.106,48.0,2022-04-13T14:49:15.598,44.0,2022-04-11T22:08:27.132,84.0,2022-04-12T15:16:19.605,82,2022-04-12T20:29:55.622,43.3
230,2022-04-12T09:02:09.735,49.0,2022-04-13T15:14:15.618,44.0,2022-04-11T22:11:34.176,85.0,2022-04-12T15:16:55.594,82,2022-04-12T20:31:57.614,43.3
231,2022-04-12T09:03:03.742,48.0,2022-04-13T15:44:15.543,44.0,2022-04-11T22:17:50.231,84.0,2022-04-12T15:17:57.589,81,2022-04-12T20:40:12.635,43.1
232,2022-04-12T09:19:16.123,48.0,2022-04-13T16:09:15.564,44.0,2022-04-11T22:18:17.219,85.0,2022-04-12T15:44:16.047,81,2022-04-12T20:40:47.641,43.3
233,2022-04-12T09:20:24.576,49.0,2022-04-13T16:39:15.189,44.0,2022-04-11T22:19:09.214,84.0,2022-04-12T15:49:15.951,81,2022-04-12T21:10:41.675,43.3
234,2022-04-12T09:20:55.557,48.0,2022-04-13T17:04:15.309,44.0,2022-04-11T22:20:55.2,85.0,2022-04-12T15:52:32.293,82,2022-04-12T21:34:33.461,43.3
235,2022-04-12T09:49:16.148,48.0,2022-04-13T17:14:15.417,44.0,2022-04-11T22:44:16.301,85.0,2022-04-12T15:57:08.335,81,2022-04-12T21:46:27.375,43.3
236,2022-04-12T10:19:16.072,48.0,2022-04-13T17:18:39.392,43.0,2022-04-11T22:44:57.267,84.0,2022-04-12T16:24:15.98,81,2022-04-12T22:09:08.259,43.3
237,2022-04-12T10:34:16.085,48.0,2022-04-13T17:24:15.526,44.0,2022-04-11T22:46:44.283,85.0,2022-04-12T16:29:15.984,81,2022-04-12T22:10:46.305,43.4
238,2022-04-12T10:38:56.277,49.0,2022-04-13T17:44:15.642,44.0,2022-04-11T22:50:51.263,84.0,2022-04-12T16:31:27.196,82,2022-04-12T22:24:58.3,43.3
239,2022-04-12T10:44:16.093,49.0,2022-04-13T17:45:51.52,43.0,2022-04-11T22:58:29.295,85.0,2022-04-12T16:40:22.12,82,2022-04-12T22:33:42.227,43.3
240,2022-04-12T10:48:01.311,48.0,2022-04-13T17:47:49.534,44.0,2022-04-11T22:58:54.286,85.0,2022-04-12T16:44:08.149,81,2022-04-12T22:39:39.234,43.3
241,2022-04-12T11:14:16.118,48.0,2022-04-13T17:54:15.65,44.0,2022-04-11T23:04:16.318,84.0,2022-04-12T16:59:16.008,81,2022-04-12T23:04:18.165,43.5
242,2022-04-12T11:44:16.042,48.0,2022-04-13T17:54:55.524,43.0,2022-04-11T23:14:16.326,84.0,2022-04-12T17:00:29.984,82,2022-04-12T23:22:32.064,43.3
243,2022-04-12T12:09:16.063,48.0,2022-04-13T17:58:15.563,44.0,2022-04-11T23:17:06.475,85.0,2022-04-12T17:01:09.982,81,2022-04-12T23:36:34.013,43.3
244,2022-04-12T12:34:16.084,48.0,2022-04-13T18:14:15.667,44.0,2022-04-11T23:19:30.401,84.0,2022-04-12T17:01:26.971,82,2022-04-12T23:51:33.869,43.3
245,2022-04-12T13:04:16.015,48.0,2022-04-13T18:14:40.502,43.0,2022-04-11T23:29:03.515,85.0,2022-04-12T17:01:50.964,81,2022-04-13T00:02:56.792,43.2
246,2022-04-12T13:29:16.035,48.0,2022-04-13T18:19:05.484,44.0,2022-04-11T23:30:53.526,84.0,2022-04-12T17:05:20.971,82,2022-04-13T00:12:23.759,43.2
247,2022-04-12T13:54:16.056,48.0,2022-04-13T18:44:15.592,44.0,2022-04-11T23:32:07.502,84.0,2022-04-12T17:05:37.975,81,2022-04-13T00:32:53.799,43.3
248,2022-04-12T14:24:15.981,48.0,2022-04-13T19:14:15.518,44.0,2022-04-11T23:32:36.533,85.0,2022-04-12T17:07:03.931,82,2022-04-13T00:39:01.788,43.0
249,2022-04-12T14:49:16.001,48.0,2022-04-13T19:39:15.539,44.0,2022-04-11T23:36:41.563,84.0,2022-04-12T17:07:43.899,81,2022-04-13T00:51:05.957,43.1
250,2022-04-12T15:09:16.018,48.0,2022-04-13T20:09:15.463,44.0,2022-04-11T23:42:03.548,85.0,2022-04-12T17:34:15.937,81,2022-04-13T01:05:53.942,43.1
251,2022-04-12T15:13:56.584,47.0,2022-04-13T20:14:15.468,44.0,2022-04-11T23:43:24.527,84.0,2022-04-12T17:39:15.941,81,2022-04-13T01:25:43.865,43.4
252,2022-04-12T15:14:15.585,48.0,2022-04-13T20:15:06.183,43.0,2022-04-11T23:44:33.526,85.0,2022-04-12T17:39:49.716,82,2022-04-13T01:47:41.802,43.4
253,2022-04-12T15:29:16.034,48.0,2022-04-13T20:16:08.162,44.0,2022-04-11T23:53:24.567,84.0,2022-04-12T17:44:45.726,81,2022-04-13T01:53:01.806,43.4
254,2022-04-12T15:30:19.511,47.0,2022-04-13T20:44:15.492,44.0,2022-04-11T23:58:53.534,85.0,2022-04-12T17:45:09.735,82,2022-04-13T02:02:32.698,43.4
255,2022-04-12T15:39:16.042,48.0,2022-04-13T21:14:15.417,44.0,2022-04-12T00:03:21.527,84.0,2022-04-12T17:45:53.711,81,2022-04-13T02:07:27.647,43.5
256,2022-04-12T16:09:15.967,48.0,2022-04-13T21:15:51.014,43.0,2022-04-12T00:03:51.51,85.0,2022-04-12T17:49:13.735,82,2022-04-13T02:13:49.567,43.4
257,2022-04-12T16:19:15.975,48.0,2022-04-13T21:17:47.999,44.0,2022-04-12T00:05:26.53,84.0,2022-04-12T17:59:15.965,82,2022-04-13T02:28:30.438,43.3
258,2022-04-12T16:22:30.211,47.0,2022-04-13T21:44:15.442,44.0,2022-04-12T00:06:13.517,84.0,2022-04-12T17:59:45.855,81,2022-04-13T02:42:39.376,43.3
259,2022-04-12T16:22:54.22,48.0,2022-04-13T22:14:15.367,44.0,2022-04-12T00:08:21.5,85.0,2022-04-12T18:04:43.893,82,2022-04-13T02:45:28.293,43.2
260,2022-04-12T16:24:52.203,47.0,2022-04-13T22:39:15.487,44.0,2022-04-12T00:14:16.275,85.0,2022-04-12T18:10:01.869,81,2022-04-13T02:53:38.275,43.2
261,2022-04-12T16:34:15.988,48.0,2022-04-13T23:04:15.608,44.0,2022-04-12T00:18:01.446,84.0,2022-04-12T18:10:43.848,82,2022-04-13T03:00:14.203,43.2
262,2022-04-12T16:37:54.17,47.0,2022-04-13T23:34:15.533,44.0,2022-04-12T00:39:16.296,84.0,2022-04-12T18:11:23.847,82,2022-04-13T03:05:15.144,43.3
263,2022-04-12T16:38:14.153,48.0,2022-04-13T23:59:15.559,44.0,2022-04-12T00:39:39.509,85.0,2022-04-12T18:11:48.838,81,2022-04-13T03:14:20.084,43.3
264,2022-04-12T17:04:16.013,48.0,2022-04-14T00:29:15.484,44.0,2022-04-12T00:42:51.576,84.0,2022-04-12T18:17:21.821,82,2022-04-13T03:38:45.981,43.1
265,2022-04-12T17:34:15.937,48.0,2022-04-14T00:30:27.057,43.0,2022-04-12T00:44:49.591,85.0,2022-04-12T18:34:15.994,82,2022-04-13T03:51:57.791,43.4
266,2022-04-12T17:59:15.965,48.0,2022-04-14T00:32:30.032,44.0,2022-04-12T00:50:51.62,85.0,2022-04-12T18:38:53.777,81,2022-04-13T03:53:39.796,43.4
267,2022-04-12T18:19:15.982,48.0,2022-04-14T00:36:24.048,43.0,2022-04-12T00:52:57.606,84.0,2022-04-12T18:54:15.911,81,2022-04-13T04:02:09.776,43.4
268,2022-04-12T18:21:20.813,49.0,2022-04-14T00:37:39.053,44.0,2022-04-12T00:53:30.616,85.0,2022-04-12T18:57:39.725,82,2022-04-13T04:20:52.651,43.4
269,2022-04-12T18:21:55.82,48.0,2022-04-14T01:04:15.413,44.0,2022-04-12T00:59:16.313,85.0,2022-04-12T19:09:15.923,82,2022-04-13T04:35:07.641,43.5
270,2022-04-12T18:22:33.806,49.0,2022-04-14T01:34:15.338,44.0,2022-04-12T01:04:05.599,84.0,2022-04-12T19:13:21.748,81,2022-04-13T04:39:37.693,43.4
271,2022-04-12T18:22:49.811,48.0,2022-04-14T01:59:15.358,44.0,2022-04-12T01:07:01.63,85.0,2022-04-12T19:24:15.935,81,2022-04-13T04:44:37.744,43.2
272,2022-04-12T18:23:26.83,49.0,2022-04-14T02:24:15.379,44.0,2022-04-12T01:34:16.341,85.0,2022-04-12T19:25:43.779,82,2022-04-13T04:46:20.783,43.3
273,2022-04-12T18:23:48.826,48.0,2022-04-14T02:29:15.383,44.0,2022-04-12T01:36:23.638,84.0,2022-04-12T19:27:38.751,81,2022-04-13T05:01:35.593,43.5
274,2022-04-12T18:24:11.821,49.0,2022-04-14T02:30:38.375,43.0,2022-04-12T01:39:27.64,85.0,2022-04-12T19:34:15.944,81,2022-04-13T05:05:51.574,43.3
275,2022-04-12T18:29:15.99,49.0,2022-04-14T02:36:01.343,44.0,2022-04-12T01:42:09.599,84.0,2022-04-12T19:37:24.829,82,2022-04-13T05:11:13.574,43.6
276,2022-04-12T18:30:43.834,48.0,2022-04-14T03:04:15.312,44.0,2022-04-12T01:49:16.354,85.0,2022-04-12T19:49:15.956,82,2022-04-13T05:18:48.533,43.3
277,2022-04-12T18:35:07.88,48.0,2022-04-14T03:29:15.333,44.0,2022-04-12T01:51:30.608,84.0,2022-04-12T19:52:49.723,81,2022-04-13T05:29:54.483,43.2
278,2022-04-12T18:39:51.794,47.0,2022-04-14T03:54:15.353,44.0,2022-04-12T01:56:43.607,85.0,2022-04-12T19:54:39.719,82,2022-04-13T05:50:14.152,43.5
279,2022-04-12T18:49:15.906,48.0,2022-04-14T03:55:48.938,43.0,2022-04-12T02:03:53.553,85.0,2022-04-12T19:55:26.706,81,2022-04-13T05:50:54.15,43.5
280,2022-04-12T18:54:15.911,48.0,2022-04-14T03:59:07.947,44.0,2022-04-12T02:14:16.274,85.0,2022-04-12T19:55:55.707,82,2022-04-13T06:01:49.017,43.7
281,2022-04-12T18:59:05.697,47.0,2022-04-14T04:24:15.278,44.0,2022-04-12T02:19:12.488,84.0,2022-04-12T20:00:41.764,81,2022-04-13T06:08:42.15,43.5
282,2022-04-12T19:00:05.726,47.0,2022-04-14T04:49:15.299,44.0,2022-04-12T02:19:41.488,85.0,2022-04-12T20:02:49.731,82,2022-04-13T06:20:12.192,43.3
283,2022-04-12T19:00:27.722,48.0,2022-04-14T05:14:15.315,44.0,2022-04-12T02:29:16.287,85.0,2022-04-12T20:24:15.885,82,2022-04-13T06:30:35.32,43.3
284,2022-04-12T19:00:55.724,47.0,2022-04-14T05:39:15.336,44.0,2022-04-12T02:31:47.498,84.0,2022-04-12T20:28:05.595,81,2022-04-13T06:40:50.311,43.2
285,2022-04-12T19:01:12.697,48.0,2022-04-14T06:09:15.261,44.0,2022-04-12T02:38:15.502,85.0,2022-04-12T20:29:23.611,82,2022-04-13T06:44:34.265,43.2
286,2022-04-12T19:29:15.939,48.0,2022-04-14T06:34:15.281,44.0,2022-04-12T02:38:55.5,84.0,2022-04-12T20:36:31.598,81,2022-04-13T06:46:03.325,43.2
287,2022-04-12T19:54:15.96,48.0,2022-04-14T06:59:15.302,44.0,2022-04-12T02:44:16.299,84.0,2022-04-12T20:39:47.628,82,2022-04-13T06:56:56.264,43.5
288,2022-04-12T20:24:15.885,48.0,2022-04-14T07:29:14.927,44.0,2022-04-12T02:44:31.509,85.0,2022-04-12T20:41:37.67,81,2022-04-13T07:00:56.208,43.6
289,2022-04-12T20:49:15.906,48.0,2022-04-14T07:59:14.751,44.0,2022-04-12T02:44:59.496,85.0,2022-04-12T20:41:57.67,82,2022-04-13T07:08:08.282,43.3
290,2022-04-12T21:14:15.926,48.0,2022-04-14T08:24:14.872,44.0,2022-04-12T02:45:54.517,84.0,2022-04-12T20:45:39.674,81,2022-04-13T07:17:00.212,43.1
