,date_tag_0,value_tag_0,date_tag_1,value_tag_1,date_tag_2,value_tag_2,date_tag_3,value_tag_3,date_tag_4,value_tag_4
8131,2022-03-18T23:14:28.458,45.0,2022-04-09T13:18:16.515,45.0,2022-03-05T00:20:05.499,81.0,2022-03-01T01:17:38.982,82.0,2022-03-19T16:24:41.337,44.9
8132,2022-03-18T23:43:26.223,45.0,2022-04-09T13:43:16.535,45.0,2022-03-05T00:22:01.532,80.0,2022-03-01T01:27:52.609,82.0,2022-03-19T16:34:28.335,45.1
8133,2022-03-18T23:48:26.227,45.0,2022-04-09T13:48:16.54,45.0,2022-03-05T00:24:38.577,81.0,2022-03-01T01:29:11.015,81.0,2022-03-19T17:01:39.287,45.2
8134,2022-03-18T23:50:13.946,44.0,2022-04-09T13:51:56.999,44.0,2022-03-05T00:31:30.621,80.0,2022-03-01T01:30:05.023,82.0,2022-03-19T17:23:58.246,45.2
8135,2022-03-18T23:58:26.136,44.0,2022-04-09T14:13:16.56,44.0,2022-03-05T00:32:12.663,81.0,2022-03-01T01:31:13.007,81.0,2022-03-19T17:45:39.351,45.1
8136,2022-03-19T00:00:10.905,45.0,2022-04-09T14:14:09.226,45.0,2022-03-05T00:32:36.656,80.0,2022-03-01T01:37:52.618,81.0,2022-03-19T17:57:19.355,45.1
8137,2022-03-19T00:00:31.919,45.0,2022-04-09T14:43:16.485,45.0,2022-03-05T00:34:39.631,81.0,2022-03-01T01:39:09.027,82.0,2022-03-19T18:17:06.268,44.8
8138,2022-03-19T00:03:44.891,44.0,2022-04-09T14:46:43.263,44.0,2022-03-05T00:42:50.938,81.0,2022-03-01T01:39:33.035,82.0,2022-03-19T18:32:05.329,45.1
8139,2022-03-19T00:06:05.884,45.0,2022-04-09T15:13:16.516,44.0,2022-03-05T00:45:50.681,80.0,2022-03-01T01:39:49.025,82.0,2022-03-19T18:45:58.176,44.9
8140,2022-03-19T00:06:29.861,45.0,2022-04-09T15:38:16.536,44.0,2022-03-05T00:47:36.699,80.0,2022-03-01T01:40:41.02,81.0,2022-03-19T18:48:20.121,44.9
8141,2022-03-19T00:06:57.848,45.0,2022-04-09T16:03:16.557,44.0,2022-03-05T00:48:14.654,81.0,2022-03-01T01:41:18.039,82.0,2022-03-19T19:06:20.127,44.9
8142,2022-03-19T00:11:06.933,44.0,2022-04-09T16:18:16.569,44.0,2022-03-05T00:56:06.455,80.0,2022-03-01T01:43:17.036,81.0,2022-03-19T19:29:03.117,44.8
8143,2022-03-19T00:11:23.937,45.0,2022-04-09T16:20:20.792,45.0,2022-03-05T00:57:55.484,81.0,2022-03-01T01:44:47.032,82.0,2022-03-19T19:34:22.137,44.6
8144,2022-03-19T00:12:18.974,44.0,2022-04-09T16:38:16.586,45.0,2022-03-05T01:01:23.526,80.0,2022-03-01T01:45:07.032,81.0,2022-03-19T19:59:04.707,44.5
8145,2022-03-19T00:12:45.011,44.0,2022-04-09T16:48:15.894,44.0,2022-03-05T01:02:40.527,81.0,2022-03-01T01:49:52.98,82.0,2022-03-19T20:00:43.72,44.5
8146,2022-03-19T00:15:28.047,45.0,2022-04-09T16:53:15.898,44.0,2022-03-05T01:05:31.504,80.0,2022-03-01T01:50:08.97,81.0,2022-03-19T20:17:07.072,44.5
8147,2022-03-19T00:43:26.173,45.0,2022-04-09T16:56:01.227,45.0,2022-03-05T01:07:17.615,81.0,2022-03-01T01:51:18.983,81.0,2022-03-19T20:20:41.104,44.4
8148,2022-03-19T00:48:26.177,45.0,2022-04-09T17:01:18.814,44.0,2022-03-05T01:10:48.605,80.0,2022-03-01T01:51:46.985,82.0,2022-03-19T20:21:31.118,44.4
8149,2022-03-19T00:50:54.299,44.0,2022-04-09T17:28:16.627,44.0,2022-03-05T01:11:41.599,81.0,2022-03-01T01:52:11.976,82.0,2022-03-19T20:44:16.236,44.2
8150,2022-03-19T01:03:26.189,44.0,2022-04-09T17:53:16.648,44.0,2022-03-05T01:17:50.867,81.0,2022-03-01T01:52:52.973,82.0,2022-03-19T20:53:24.265,44.1
8151,2022-03-19T01:05:14.5,45.0,2022-04-09T18:18:16.768,44.0,2022-03-05T01:18:10.679,80.0,2022-03-01T01:53:20.975,81.0,2022-03-19T20:55:06.289,44.1
8152,2022-03-19T01:13:26.198,45.0,2022-04-09T18:48:16.593,44.0,2022-03-05T01:25:56.714,81.0,2022-03-01T01:55:40.939,82.0,2022-03-19T21:25:00.292,44.2
8153,2022-03-19T01:18:03.519,44.0,2022-04-09T19:08:16.61,44.0,2022-03-05T01:26:49.723,80.0,2022-03-01T01:59:10.884,81.0,2022-03-19T21:38:09.413,44.0
8154,2022-03-19T01:18:23.534,44.0,2022-04-09T19:12:03.419,43.0,2022-03-05T01:37:50.883,80.0,2022-03-01T01:59:48.886,81.0,2022-03-19T21:59:23.467,44.1
8155,2022-03-19T01:18:53.502,45.0,2022-04-09T19:38:16.634,43.0,2022-03-05T01:40:11.767,81.0,2022-03-01T02:04:17.908,82.0,2022-03-19T22:08:36.519,43.8
8156,2022-03-19T01:19:13.47,44.0,2022-04-09T19:43:16.639,43.0,2022-03-05T01:47:36.883,80.0,2022-03-01T02:08:53.888,81.0,2022-03-19T22:32:13.666,43.8
8157,2022-03-19T01:28:26.11,45.0,2022-04-09T19:46:55.516,44.0,2022-03-05T01:57:50.9,80.0,2022-03-01T02:10:08.878,82.0,2022-03-19T22:34:04.661,43.8
8158,2022-03-19T01:53:26.131,45.0,2022-04-09T20:13:16.565,44.0,2022-03-05T02:00:32.906,81.0,2022-03-01T02:12:25.908,81.0,2022-03-19T22:58:07.772,43.7
8159,2022-03-19T01:58:26.135,45.0,2022-04-09T20:38:16.586,44.0,2022-03-05T02:02:18.862,80.0,2022-03-01T02:17:52.651,82.0,2022-03-19T23:06:45.802,43.9
8160,2022-03-19T02:08:26.143,44.0,2022-04-09T20:53:16.598,44.0,2022-03-05T02:03:23.836,81.0,2022-03-01T02:22:52.555,82.0,2022-03-19T23:12:17.802,43.9
8161,2022-03-19T02:09:06.875,45.0,2022-04-09T20:55:23.535,45.0,2022-03-05T02:07:19.833,80.0,2022-03-01T02:23:52.74,81.0,2022-03-19T23:38:41.62,43.4
8162,2022-03-19T02:13:55.834,44.0,2022-04-09T21:08:16.61,45.0,2022-03-05T02:07:37.835,80.0,2022-03-01T02:27:56.755,82.0,2022-03-19T23:49:14.794,43.5
8163,2022-03-19T02:14:11.824,45.0,2022-04-09T21:09:32.614,44.0,2022-03-05T02:12:35.905,81.0,2022-03-01T02:28:22.745,81.0,2022-03-20T00:00:41.928,43.6
8164,2022-03-19T02:15:12.851,45.0,2022-04-09T21:38:16.635,44.0,2022-03-05T02:15:52.902,80.0,2022-03-01T02:28:54.756,82.0,2022-03-20T00:05:45.941,43.6
8165,2022-03-19T02:23:26.155,45.0,2022-04-09T21:43:16.639,44.0,2022-03-05T02:18:12.881,81.0,2022-03-01T02:29:11.76,81.0,2022-03-20T00:19:05.911,43.7
8166,2022-03-19T02:26:26.928,44.0,2022-04-09T21:45:49.644,45.0,2022-03-05T02:27:50.825,81.0,2022-03-01T02:30:41.741,82.0,2022-03-20T00:28:35.883,43.7
8167,2022-03-19T02:33:26.164,44.0,2022-04-09T21:53:16.548,45.0,2022-03-05T02:30:01.787,80.0,2022-03-01T02:37:52.567,82.0,2022-03-20T00:51:59.979,43.5
8168,2022-03-19T02:37:02.895,45.0,2022-04-09T21:54:07.528,44.0,2022-03-05T02:33:38.768,81.0,2022-03-01T02:41:23.745,81.0,2022-03-20T01:10:11.06,43.5
8169,2022-03-19T03:03:26.088,45.0,2022-04-09T22:18:16.568,44.0,2022-03-05T02:35:30.76,80.0,2022-03-01T02:42:12.729,82.0,2022-03-20T01:16:15.102,43.6
8170,2022-03-19T03:28:26.109,45.0,2022-04-09T22:19:29.67,45.0,2022-03-05T02:36:05.782,81.0,2022-03-01T02:43:04.708,81.0,2022-03-20T01:29:06.181,43.7
8171,2022-03-19T03:31:50.922,44.0,2022-04-09T22:20:01.666,44.0,2022-03-05T02:36:29.76,80.0,2022-03-01T02:43:42.694,81.0,2022-03-20T01:33:23.207,43.7
8172,2022-03-19T03:53:26.13,44.0,2022-04-09T22:21:29.665,45.0,2022-03-05T02:42:50.837,80.0,2022-03-01T02:45:24.703,82.0,2022-03-20T01:46:12.319,43.8
8173,2022-03-19T03:58:23.872,45.0,2022-04-09T22:26:31.744,44.0,2022-03-05T02:45:42.827,81.0,2022-03-01T02:46:13.687,81.0,2022-03-20T01:51:37.293,43.7
8174,2022-03-19T04:03:26.138,45.0,2022-04-09T22:53:16.597,44.0,2022-03-05T02:49:02.835,80.0,2022-03-01T02:47:01.688,81.0,2022-03-20T02:16:15.021,43.5
8175,2022-03-19T04:06:22.855,44.0,2022-04-09T22:58:16.601,44.0,2022-03-05T02:57:50.849,80.0,2022-03-01T02:47:38.707,82.0,2022-03-20T02:30:35.986,43.4
8176,2022-03-19T04:18:26.05,44.0,2022-04-09T23:00:38.015,45.0,2022-03-05T02:59:54.932,81.0,2022-03-01T02:51:54.704,81.0,2022-03-20T02:48:07.116,43.4
8177,2022-03-19T04:22:55.681,45.0,2022-04-09T23:07:38.077,44.0,2022-03-05T03:02:50.916,80.0,2022-03-01T02:54:22.685,82.0,2022-03-20T02:51:27.124,43.5
8178,2022-03-19T04:48:26.075,45.0,2022-04-09T23:18:16.618,44.0,2022-03-05T03:11:40.989,81.0,2022-03-01T03:02:50.731,81.0,2022-03-20T03:09:49.072,43.5
8179,2022-03-19T04:58:26.083,45.0,2022-04-09T23:18:27.226,45.0,2022-03-05T03:27:50.874,81.0,2022-03-01T03:05:43.751,82.0,2022-03-20T03:36:52.177,43.5
8180,2022-03-19T05:00:44.658,44.0,2022-04-09T23:18:43.216,45.0,2022-03-05T03:30:59.182,80.0,2022-03-01T03:07:04.731,81.0,2022-03-20T04:00:45.321,43.4
8181,2022-03-19T05:23:26.104,44.0,2022-04-09T23:25:55.048,45.0,2022-03-05T03:37:49.244,81.0,2022-03-01T03:08:11.702,82.0,2022-03-20T04:15:50.419,43.5
8182,2022-03-19T05:27:45.439,45.0,2022-04-09T23:25:59.267,45.0,2022-03-05T03:39:29.287,80.0,2022-03-01T03:09:29.702,81.0,2022-03-20T04:31:13.341,43.4
8183,2022-03-19T05:33:26.112,45.0,2022-04-09T23:28:55.569,44.0,2022-03-05T03:52:50.795,80.0,2022-03-01T03:12:20.678,82.0,2022-03-20T05:00:51.223,43.4
8184,2022-03-19T05:34:15.471,44.0,2022-04-09T23:29:48.593,45.0,2022-03-05T03:54:47.202,81.0,2022-03-01T03:13:16.667,82.0,2022-03-20T05:14:48.14,43.2
8185,2022-03-19T05:38:51.513,45.0,2022-04-09T23:33:17.634,44.0,2022-03-05T03:55:43.222,80.0,2022-03-01T03:15:40.624,81.0,2022-03-20T05:26:23.168,43.3
8186,2022-03-19T06:08:26.041,45.0,2022-04-09T23:59:16.95,44.0,2022-03-05T03:56:41.207,81.0,2022-03-01T03:18:28.574,82.0,2022-03-20T05:26:56.177,43.3
8187,2022-03-19T06:33:26.062,45.0,2022-04-10T00:24:16.971,44.0,2022-03-05T04:02:50.803,81.0,2022-03-01T03:27:00.614,81.0,2022-03-20T05:33:45.116,43.3
8188,2022-03-19T07:03:25.686,45.0,2022-04-10T00:49:16.991,44.0,2022-03-05T04:04:01.222,80.0,2022-03-01T03:28:06.617,82.0,2022-03-20T05:38:27.024,43.5
8189,2022-03-19T07:33:25.511,45.0,2022-04-10T01:19:16.922,44.0,2022-03-05T04:10:47.306,81.0,2022-03-01T03:32:24.533,81.0,2022-03-20T05:53:30.11,43.5
8190,2022-03-19T07:58:26.032,45.0,2022-04-10T01:44:16.943,44.0,2022-03-05T04:17:50.815,81.0,2022-03-01T03:35:02.545,82.0,2022-03-20T06:07:41.768,43.6
8191,2022-03-19T08:23:26.052,45.0,2022-04-10T02:04:16.959,44.0,2022-03-05T04:21:47.359,80.0,2022-03-01T03:57:52.533,82.0,2022-03-20T06:20:26.631,43.8
8192,2022-03-19T08:48:26.073,45.0,2022-04-10T02:08:34.141,45.0,2022-03-05T04:22:11.367,80.0,2022-03-01T04:02:09.263,81.0,2022-03-20T06:30:50.002,43.4
8193,2022-03-19T09:18:25.998,45.0,2022-04-10T02:19:16.971,45.0,2022-03-05T04:32:50.828,80.0,2022-03-01T04:04:15.233,82.0,2022-03-20T06:41:44.002,43.4
8194,2022-03-19T09:33:26.01,45.0,2022-04-10T02:23:27.289,44.0,2022-03-05T04:34:49.357,81.0,2022-03-01T04:05:21.237,81.0,2022-03-20T06:55:29.016,43.5
8195,2022-03-19T09:37:43.27,46.0,2022-04-10T02:49:16.996,44.0,2022-03-05T04:37:56.339,80.0,2022-03-01T04:22:52.554,81.0,2022-03-20T07:02:56.066,43.4
8196,2022-03-19T10:03:25.935,46.0,2022-04-10T03:19:16.921,44.0,2022-03-05T04:48:07.439,81.0,2022-03-01T04:24:05.141,82.0,2022-03-20T07:19:08.019,43.7
8197,2022-03-19T10:28:25.956,46.0,2022-04-10T03:44:16.942,44.0,2022-03-05T04:53:05.493,80.0,2022-03-01T04:29:07.126,82.0,2022-03-20T07:25:26.039,44.0
8198,2022-03-19T10:43:25.968,46.0,2022-04-10T03:59:16.954,44.0,2022-03-05T04:54:07.487,81.0,2022-03-01T04:43:59.042,82.0,2022-03-20T07:34:02.977,44.0
8199,2022-03-19T10:45:35.292,47.0,2022-04-10T04:01:47.666,45.0,2022-03-05T04:54:38.5,80.0,2022-03-01T04:44:15.048,81.0,2022-03-20T07:38:37.007,43.8
8200,2022-03-19T11:03:25.985,47.0,2022-04-10T04:02:38.662,44.0,2022-03-05T04:55:04.49,81.0,2022-03-01T04:44:35.047,82.0,2022-03-20T07:49:42.973,43.9
8201,2022-03-19T11:07:43.354,46.0,2022-04-10T04:29:16.979,44.0,2022-03-05T05:02:50.853,81.0,2022-03-01T04:45:11.036,81.0,2022-03-20T08:03:13.824,44.0
8202,2022-03-19T11:33:25.909,46.0,2022-04-10T04:54:16.999,44.0,2022-03-05T05:04:07.48,80.0,2022-03-01T04:46:45.058,82.0,2022-03-20T08:09:05.477,44.0
8203,2022-03-19T11:58:25.93,46.0,2022-04-10T05:19:17.02,44.0,2022-03-05T05:08:12.478,81.0,2022-03-01T05:12:52.495,82.0,2022-03-20T08:21:27.601,44.3
8204,2022-03-19T12:23:25.951,46.0,2022-04-10T05:49:16.945,44.0,2022-03-05T05:11:13.47,80.0,2022-03-01T05:37:52.516,82.0,2022-03-20T08:26:55.892,44.7
8205,2022-03-19T12:48:25.971,46.0,2022-04-10T05:59:16.96,44.0,2022-03-05T05:17:50.765,80.0,2022-03-01T05:42:06.734,81.0,2022-03-20T08:38:56.831,45.0
8206,2022-03-19T12:53:25.975,46.0,2022-04-10T06:03:00.119,45.0,2022-03-05T05:22:23.375,81.0,2022-03-01T05:47:20.684,81.0,2022-03-20T08:46:41.868,45.3
8207,2022-03-19T12:56:41.553,47.0,2022-04-10T06:03:17.123,44.0,2022-03-05T05:26:14.396,80.0,2022-03-01T05:47:48.686,82.0,2022-03-20T08:51:43.854,45.5
8208,2022-03-19T13:23:25.9,47.0,2022-04-10T06:04:10.116,45.0,2022-03-05T05:32:39.405,81.0,2022-03-01T06:12:52.545,82.0,2022-03-20T08:57:20.861,45.5
8209,2022-03-19T13:48:25.921,47.0,2022-04-10T06:14:16.973,45.0,2022-03-05T05:42:50.786,81.0,2022-03-01T06:17:27.573,83.0,2022-03-20T09:14:02.835,46.0
8210,2022-03-19T13:53:25.925,47.0,2022-04-10T06:18:40.129,44.0,2022-03-05T05:46:33.429,81.0,2022-03-01T06:21:34.537,82.0,2022-03-20T09:21:20.768,46.2
8211,2022-03-19T13:54:11.29,48.0,2022-04-10T06:24:16.981,44.0,2022-03-05T05:48:53.408,80.0,2022-03-01T06:23:04.549,83.0,2022-03-20T09:27:53.333,46.2
8212,2022-03-19T13:57:55.291,47.0,2022-04-10T06:29:16.985,44.0,2022-03-05T05:57:50.798,80.0,2022-03-01T06:27:30.53,82.0,2022-03-20T09:44:05.724,46.8
8213,2022-03-19T14:03:25.933,47.0,2022-04-10T06:34:20.218,45.0,2022-03-05T05:58:41.389,81.0,2022-03-01T06:28:56.533,83.0,2022-03-20T09:53:27.799,46.7
8214,2022-03-19T14:07:47.343,48.0,2022-04-10T06:36:30.198,44.0,2022-03-05T05:59:25.381,80.0,2022-03-01T06:29:29.542,82.0,2022-03-20T10:00:27.346,46.8
8215,2022-03-19T14:33:25.858,48.0,2022-04-10T06:44:17.097,44.0,2022-03-05T06:00:50.37,81.0,2022-03-01T06:31:06.543,83.0,2022-03-20T10:28:35.655,47.3
8216,2022-03-19T14:38:25.862,48.0,2022-04-10T06:48:36.292,45.0,2022-03-05T06:03:05.326,80.0,2022-03-01T06:32:26.525,82.0,2022-03-20T10:42:45.782,47.5
8217,2022-03-19T14:46:56.326,48.0,2022-04-10T06:59:17.01,45.0,2022-03-05T06:12:50.81,80.0,2022-03-01T06:34:26.52,83.0,2022-03-20T10:58:34.18,47.8
8218,2022-03-19T14:53:25.874,48.0,2022-04-10T07:02:37.205,44.0,2022-03-05T06:15:05.314,81.0,2022-03-01T06:35:58.514,82.0,2022-03-20T11:11:13.253,47.9
8219,2022-03-19T14:56:31.39,47.0,2022-04-10T07:29:17.134,44.0,2022-03-05T06:19:05.367,80.0,2022-03-01T06:42:52.469,82.0,2022-03-20T11:34:09.184,48.4
8220,2022-03-19T15:23:25.899,47.0,2022-04-10T07:59:17.059,44.0,2022-03-05T06:19:49.359,81.0,2022-03-01T07:02:52.486,82.0,2022-03-20T11:50:54.178,48.6
8221,2022-03-19T15:38:25.912,47.0,2022-04-10T08:29:16.984,44.0,2022-03-05T06:47:50.739,81.0,2022-03-01T07:03:38.256,81.0,2022-03-20T11:54:21.191,48.7
8222,2022-03-19T15:41:31.318,46.0,2022-04-10T08:54:16.605,44.0,2022-03-05T06:57:50.747,81.0,2022-03-01T07:22:52.502,81.0,2022-03-20T11:56:36.178,48.9
8223,2022-03-19T15:58:25.828,46.0,2022-04-10T09:19:17.025,44.0,2022-03-05T07:02:35.354,80.0,2022-03-01T07:24:12.156,82.0,2022-03-20T12:11:33.257,48.9
8224,2022-03-19T16:00:19.303,47.0,2022-04-10T09:44:17.046,44.0,2022-03-05T07:02:58.349,81.0,2022-03-01T07:52:52.527,82.0,2022-03-20T12:21:48.242,49.0
8225,2022-03-19T16:00:35.293,47.0,2022-04-10T10:14:16.971,44.0,2022-03-05T07:03:29.33,80.0,2022-03-01T08:07:52.54,82.0,2022-03-20T12:26:38.215,49.1
8226,2022-03-19T16:02:33.307,46.0,2022-04-10T10:39:16.991,44.0,2022-03-05T07:04:49.327,81.0,2022-03-01T08:10:47.01,81.0,2022-03-20T12:40:00.128,49.1
8227,2022-03-19T16:03:01.293,47.0,2022-04-10T11:04:17.014,44.0,2022-03-05T07:05:18.343,81.0,2022-03-01T08:11:42.999,82.0,2022-03-20T12:48:05.102,49.2
8228,2022-03-19T16:03:53.304,47.0,2022-04-10T11:29:16.934,44.0,2022-03-05T07:11:18.377,80.0,2022-03-01T08:37:52.476,82.0,2022-03-20T13:10:47.078,49.1
8229,2022-03-19T16:07:17.274,46.0,2022-04-10T11:31:20.408,45.0,2022-03-05T07:13:09.402,81.0,2022-03-01T08:38:40.992,81.0,2022-03-20T13:22:55.178,49.1
8230,2022-03-19T16:33:25.857,46.0,2022-04-10T11:37:59.41,44.0,2022-03-05T07:42:50.785,81.0,2022-03-01T08:39:32.987,82.0,2022-03-20T13:32:38.956,49.0
8231,2022-03-19T16:58:25.878,46.0,2022-04-10T12:04:16.963,44.0,2022-03-05T08:07:50.805,81.0,2022-03-01T08:41:42.982,81.0,2022-03-20T13:41:47.905,48.9
8232,2022-03-19T17:28:25.802,46.0,2022-04-10T12:29:16.984,44.0,2022-03-05T08:09:08.759,80.0,2022-03-01T08:52:52.488,81.0,2022-03-20T13:49:55.952,48.8
8233,2022-03-19T17:53:25.823,46.0,2022-04-10T12:59:16.908,44.0,2022-03-05T08:11:02.779,81.0,2022-03-01T08:55:35.056,80.0,2022-03-20T13:55:10.901,48.8
8234,2022-03-19T18:18:25.844,46.0,2022-04-10T13:19:16.925,44.0,2022-03-05T08:17:50.714,81.0,2022-03-01T08:56:56.051,81.0,2022-03-20T14:08:20.933,48.8
8235,2022-03-19T18:48:25.768,46.0,2022-04-10T13:22:45.653,44.0,2022-03-05T08:19:25.577,80.0,2022-03-01T08:57:29.092,80.0,2022-03-20T14:11:19.928,48.7
8236,2022-03-19T19:13:25.789,46.0,2022-04-10T13:49:16.95,44.0,2022-03-05T08:20:39.584,81.0,2022-03-01T09:12:52.505,80.0,2022-03-20T14:17:35.951,48.4
8237,2022-03-19T19:28:25.801,46.0,2022-04-10T14:14:16.87,44.0,2022-03-05T08:20:59.567,81.0,2022-03-01T09:16:02.107,81.0,2022-03-20T14:40:17.874,48.6
8238,2022-03-19T19:33:23.138,45.0,2022-04-10T14:39:18.391,44.0,2022-03-05T08:21:40.611,80.0,2022-03-01T09:18:01.058,80.0,2022-03-20T14:58:43.978,48.6
8239,2022-03-19T19:35:30.153,46.0,2022-04-10T15:09:18.116,44.0,2022-03-05T08:22:20.578,80.0,2022-03-01T09:21:29.068,81.0,2022-03-20T15:01:51.022,48.6
8240,2022-03-19T19:37:34.825,45.0,2022-04-10T15:24:18.028,44.0,2022-03-05T08:22:48.596,81.0,2022-03-01T09:21:53.061,81.0,2022-03-20T15:20:50.058,48.6
8241,2022-03-19T19:43:25.514,45.0,2022-04-10T15:28:47.2,45.0,2022-03-05T08:23:05.616,80.0,2022-03-01T09:22:08.068,81.0,2022-03-20T15:28:29.058,48.4
8242,2022-03-19T20:08:25.534,45.0,2022-04-10T15:30:16.245,44.0,2022-03-05T08:23:31.621,80.0,2022-03-01T09:22:43.028,81.0,2022-03-20T15:29:54.047,48.4
8243,2022-03-19T20:33:25.855,45.0,2022-04-10T15:30:36.229,44.0,2022-03-05T08:24:06.643,81.0,2022-03-01T09:23:07.037,81.0,2022-03-20T15:35:41.038,48.6
8244,2022-03-19T20:58:25.876,45.0,2022-04-10T15:36:18.213,45.0,2022-03-05T08:24:30.636,80.0,2022-03-01T09:37:52.525,81.0,2022-03-20T15:40:52.025,48.8
8245,2022-03-19T21:23:25.896,45.0,2022-04-10T15:36:42.252,44.0,2022-03-05T08:32:50.726,81.0,2022-03-01T09:40:23.986,80.0,2022-03-20T15:45:49.97,48.5
8246,2022-03-19T21:53:25.821,45.0,2022-04-10T15:38:09.138,45.0,2022-03-05T08:35:56.709,80.0,2022-03-01T09:40:58.992,81.0,2022-03-20T15:59:11.967,48.1
8247,2022-03-19T22:23:25.746,45.0,2022-04-10T15:44:06.191,44.0,2022-03-05T08:39:48.697,81.0,2022-03-01T09:43:34.862,80.0,2022-03-20T16:07:56.902,48.0
8248,2022-03-19T22:48:25.766,45.0,2022-04-10T15:44:21.199,45.0,2022-03-05T09:07:50.555,81.0,2022-03-01T09:43:54.861,81.0,2022-03-20T16:17:42.995,47.3
8249,2022-03-19T23:18:25.691,45.0,2022-04-10T15:44:52.18,45.0,2022-03-05T09:32:50.575,81.0,2022-03-01T09:52:52.438,80.0,2022-03-20T16:21:03.003,47.4
8250,2022-03-19T23:28:25.699,45.0,2022-04-10T15:54:17.449,44.0,2022-03-05T09:47:50.688,81.0,2022-03-01T10:17:52.458,80.0,2022-03-20T16:30:11.983,47.6
8251,2022-03-19T23:28:59.551,44.0,2022-04-10T16:14:17.465,44.0,2022-03-05T09:50:46.656,80.0,2022-03-01T10:32:52.471,80.0,2022-03-20T16:35:42.017,47.6
8252,2022-03-19T23:58:25.724,44.0,2022-04-10T16:19:11.894,43.0,2022-03-05T09:57:50.696,80.0,2022-03-01T10:33:13.687,81.0,2022-03-20T16:39:00.028,47.6
8253,2022-03-20T00:01:23.955,45.0,2022-04-10T16:20:42.873,42.0,2022-03-05T10:02:14.758,81.0,2022-03-01T10:34:43.683,80.0,2022-03-20T16:43:52.03,47.6
8254,2022-03-20T00:06:24.941,44.0,2022-04-10T16:31:13.716,44.0,2022-03-05T10:05:55.732,80.0,2022-03-01T10:35:08.69,80.0,2022-03-20T17:04:57.161,47.2
8255,2022-03-20T00:13:25.737,44.0,2022-04-10T16:59:17.103,44.0,2022-03-05T10:32:50.825,80.0,2022-03-01T10:35:37.706,81.0,2022-03-20T17:17:07.148,47.2
8256,2022-03-20T00:16:17.914,45.0,2022-04-10T17:29:16.927,44.0,2022-03-05T10:52:50.841,80.0,2022-03-01T10:42:52.479,81.0,2022-03-20T17:32:43.128,47.4
8257,2022-03-20T00:28:25.649,45.0,2022-04-10T17:59:16.852,44.0,2022-03-05T10:55:38.885,79.0,2022-03-01T10:46:35.637,82.0,2022-03-20T17:36:31.138,47.4
8258,2022-03-20T00:32:50.865,44.0,2022-04-10T18:29:16.777,44.0,2022-03-05T10:57:04.857,80.0,2022-03-01T11:12:52.504,82.0,2022-03-20T17:44:37.188,47.3
8259,2022-03-20T00:58:25.674,44.0,2022-04-10T18:54:16.797,44.0,2022-03-05T10:58:06.836,79.0,2022-03-01T11:17:52.508,82.0,2022-03-20T17:53:57.292,47.1
8260,2022-03-20T00:59:03.02,45.0,2022-04-10T19:19:16.818,44.0,2022-03-05T11:17:50.762,79.0,2022-03-01T11:22:33.536,81.0,2022-03-20T17:56:21.311,47.1
8261,2022-03-20T01:03:05.008,44.0,2022-04-10T19:44:16.839,44.0,2022-03-05T11:20:21.708,78.0,2022-03-01T11:37:52.424,81.0,2022-03-20T18:12:51.367,47.2
8262,2022-03-20T01:13:25.686,44.0,2022-04-10T19:51:06.027,44.0,2022-03-05T11:21:04.717,79.0,2022-03-01T11:38:55.542,81.0,2022-03-20T18:28:15.232,47.6
8263,2022-03-20T01:18:00.122,45.0,2022-04-10T19:52:39.986,43.0,2022-03-05T11:47:50.687,79.0,2022-03-01T11:39:14.543,81.0,2022-03-20T18:43:03.154,47.5
8264,2022-03-20T01:21:15.153,44.0,2022-04-10T19:59:16.751,43.0,2022-03-05T11:57:50.695,79.0,2022-03-01T11:40:41.56,80.0,2022-03-20T18:46:29.137,47.4
8265,2022-03-20T01:27:35.186,45.0,2022-04-10T20:01:51.02,44.0,2022-03-05T11:59:19.849,78.0,2022-03-01T11:41:40.559,81.0,2022-03-20T18:48:14.156,47.4
8266,2022-03-20T01:53:25.619,45.0,2022-04-10T20:03:09.036,43.0,2022-03-05T12:03:02.789,79.0,2022-03-01T11:43:03.583,80.0,2022-03-20T19:07:42.061,47.2
8267,2022-03-20T01:55:27.253,44.0,2022-04-10T20:04:44.04,44.0,2022-03-05T12:03:30.791,78.0,2022-03-01T11:51:47.525,81.0,2022-03-20T19:30:37.219,47.2
8268,2022-03-20T02:23:25.644,44.0,2022-04-10T20:34:16.78,44.0,2022-03-05T12:08:10.749,79.0,2022-03-01T11:54:23.463,80.0,2022-03-20T19:41:55.337,47.1
8269,2022-03-20T02:48:25.665,44.0,2022-04-10T20:59:16.808,44.0,2022-03-05T12:32:50.724,79.0,2022-03-01T11:54:52.479,81.0,2022-03-20T20:03:43.446,46.8
8270,2022-03-20T02:53:25.669,44.0,2022-04-10T21:29:16.733,44.0,2022-03-05T12:34:35.728,78.0,2022-03-01T11:59:36.493,80.0,2022-03-20T20:13:03.456,46.8
8271,2022-03-20T02:58:20.019,45.0,2022-04-10T21:54:16.753,44.0,2022-03-05T12:57:50.645,78.0,2022-03-01T12:00:42.481,81.0,2022-03-20T20:14:19.475,46.8
8272,2022-03-20T03:08:25.581,45.0,2022-04-10T22:19:16.774,44.0,2022-03-05T12:58:46.602,79.0,2022-03-01T12:01:35.443,80.0,2022-03-20T20:28:45.379,46.6
